year_month,variable,value
2021-10,game development,17.022222222222226
2020-03,gardening,10.455555555555556
2020-04,gardening,43.255555555555574
2020-05,gardening,42.05555555555554
2020-06,gardening,25.65555555555556
2020-07,gardening,20.055555555555557
2020-08,gardening,18.65555555555555
2020-09,gardening,16.455555555555556
2020-10,gardening,13.05555555555555
2020-11,gardening,13.055555555555554
2020-12,gardening,11.255555555555553
2021-01,gardening,13.76481481481482
2021-02,gardening,10.598148148148148
2021-03,gardening,16.007407407407406
2021-04,gardening,14.807407407407425
2021-05,gardening,10.607407407407393
2021-06,gardening,10.207407407407409
2021-07,gardening,11.607407407407411
2021-08,gardening,14.207407407407409
2021-09,gardening,10.007407407407406
2021-10,gardening,12.6074074074074
2020-03,geocaching,22.977777777777796
2020-04,geocaching,22.97777777777778
2020-05,geocaching,31.77777777777777
2020-06,geocaching,16.977777777777767
2020-07,geocaching,14.977777777777789
2020-08,geocaching,16.177777777777788
2020-09,geocaching,19.577777777777776
2020-10,geocaching,24.17777777777777
2020-11,geocaching,20.77777777777778
2020-12,geocaching,29.17777777777777
2021-01,geocaching,25.87407407407408
2021-02,geocaching,40.207407407407395
2021-03,geocaching,31.370370370370388
2021-04,geocaching,26.370370370370377
2021-05,geocaching,21.170370370370367
2021-06,geocaching,10.370370370370363
2021-07,geocaching,8.370370370370384
2021-08,geocaching,17.570370370370384
2021-09,geocaching,24.970370370370368
2021-10,geocaching,25.570370370370355
2020-03,ghost hunting,-2.677777777777763
2020-04,ghost hunting,-11.677777777777777
2020-05,ghost hunting,-0.27777777777777857
2020-06,ghost hunting,17.72222222222223
2020-07,ghost hunting,-14.877777777777773
2020-08,ghost hunting,-14.87777777777778
2020-09,ghost hunting,0.7222222222222214
2020-10,ghost hunting,32.72222222222223
2020-11,ghost hunting,16.922222222222217
2020-12,ghost hunting,8.322222222222223
2021-01,ghost hunting,9.57592592592593
2021-02,ghost hunting,21.075925925925922
2021-03,ghost hunting,2.962962962962976
2021-04,ghost hunting,17.96296296296297
2021-05,ghost hunting,7.3629629629629605
2021-06,ghost hunting,6.362962962962968
2021-07,ghost hunting,-7.237037037037027
2021-08,ghost hunting,3.762962962962959
2021-09,ghost hunting,2.3629629629629605
2021-10,ghost hunting,12.362962962962968
2020-03,gold prospecting,-17.466666666666676
2020-04,gold prospecting,17.53333333333333
2020-05,gold prospecting,7.733333333333327
2020-06,gold prospecting,4.933333333333323
2020-07,gold prospecting,13.133333333333333
2020-08,gold prospecting,-15.866666666666674
2020-09,gold prospecting,10.133333333333326
2020-10,gold prospecting,4.733333333333327
2020-11,gold prospecting,1.1333333333333329
2020-12,gold prospecting,-10.266666666666666
2021-01,gold prospecting,3.9888888888888943
2021-02,gold prospecting,9.988888888888887
2021-03,gold prospecting,-20.755555555555567
2021-04,gold prospecting,10.244444444444447
2021-05,gold prospecting,-5.555555555555557
2021-06,gold prospecting,-1.3555555555555614
2021-07,gold prospecting,-6.1555555555555586
2021-08,gold prospecting,-24.155555555555566
2021-09,gold prospecting,15.844444444444449
2021-10,gold prospecting,16.444444444444436
2020-03,golfing,-10.93333333333333
2020-04,golfing,-10.933333333333323
2020-05,golfing,21.866666666666674
2020-06,golfing,-0.9333333333333229
2020-07,golfing,17.066666666666663
2020-08,golfing,22.866666666666674
2020-09,golfing,16.86666666666666
2020-10,golfing,12.66666666666665
2020-11,golfing,45.86666666666665
2020-12,golfing,9.866666666666653
2021-01,golfing,8.377777777777773
2021-02,golfing,8.377777777777759
2021-03,golfing,8.222222222222229
2021-04,golfing,9.222222222222229
2021-05,golfing,16.02222222222224
2021-06,golfing,7.2222222222222285
2021-07,golfing,-0.7777777777777857
2021-08,golfing,-6.97777777777776
2021-09,golfing,3.0222222222222186
2021-10,golfing,2.8222222222222086
2020-03,graffiti,-4.444444444444457
2020-04,graffiti,-0.6444444444444599
2020-05,graffiti,2.555555555555543
2020-06,graffiti,20.755555555555546
2020-07,graffiti,6.755555555555546
2020-08,graffiti,2.35555555555554
2020-09,graffiti,-0.6444444444444599
2020-10,graffiti,-8.444444444444457
2020-11,graffiti,-7.64444444444446
2020-12,graffiti,-2.8444444444444557
2021-01,graffiti,-4.551851851851865
2021-02,graffiti,-8.885185185185193
2021-03,graffiti,-9.45925925925927
2021-04,graffiti,-6.659259259259272
2021-05,graffiti,-3.4592592592592766
2021-06,graffiti,6.740740740740719
2021-07,graffiti,5.740740740740733
2021-08,graffiti,0.3407407407407277
2021-09,graffiti,1.3407407407407277
2021-10,graffiti,3.5407407407407234
2020-03,grow flowers,1.1555555555555586
2020-04,grow flowers,37.15555555555556
2020-05,grow flowers,49.55555555555557
2020-06,grow flowers,22.955555555555556
2020-07,grow flowers,15.155555555555559
2020-08,grow flowers,12.155555555555551
2020-09,grow flowers,10.355555555555554
2020-10,grow flowers,-0.6444444444444564
2020-11,grow flowers,0.1555555555555479
2020-12,grow flowers,-0.44444444444446063
2021-01,grow flowers,2.9148148148148074
2021-02,grow flowers,3.5814814814814753
2021-03,grow flowers,13.607407407407408
2021-04,grow flowers,18.607407407407408
2021-05,grow flowers,13.00740740740742
2021-06,grow flowers,8.407407407407405
2021-07,grow flowers,6.607407407407408
2021-08,grow flowers,1.6074074074074005
2021-09,grow flowers,0.8074074074074034
2021-10,grow flowers,0.8074074074073962
2020-03,gymnastics,-3.3222222222222264
2020-04,gymnastics,-4.7222222222222285
2020-05,gymnastics,-2.522222222222222
2020-06,gymnastics,-2.122222222222227
2020-07,gymnastics,-5.122222222222231
2020-08,gymnastics,-19.922222222222224
2020-09,gymnastics,-1.3222222222222317
2020-10,gymnastics,-1.3222222222222264
2020-11,gymnastics,-1.5222222222222221
2020-12,gymnastics,-1.12222222222222
2021-01,gymnastics,-2.8759259259259355
2021-02,gymnastics,-0.37592592592592133
2021-03,gymnastics,-0.09629629629630188
2021-04,gymnastics,1.503703703703696
2021-05,gymnastics,2.703703703703704
2021-06,gymnastics,14.103703703703701
2021-07,gymnastics,37.103703703703694
2021-08,gymnastics,-4.696296296296303
2021-09,gymnastics,1.9037037037036946
2021-10,gymnastics,1.9037037037036981
2020-03,hacky sack,3.9777777777777814
2020-04,hacky sack,9.977777777777789
2020-05,hacky sack,-2.022222222222233
2020-06,hacky sack,9.177777777777763
2020-07,hacky sack,13.17777777777777
2020-08,hacky sack,-2.62222222222222
2020-09,hacky sack,2.777777777777768
2020-10,hacky sack,-18.22222222222223
2020-11,hacky sack,-2.6222222222222307
2020-12,hacky sack,1.17777777777777
2021-01,hacky sack,6.407407407407408
2021-02,hacky sack,0.07407407407406907
2021-03,hacky sack,35.903703703703705
2021-04,hacky sack,-12.096296296296288
2021-05,hacky sack,-3.096296296296309
2021-06,hacky sack,4.103703703703687
2021-07,hacky sack,19.103703703703697
2021-08,hacky sack,-0.6962962962962962
2021-09,hacky sack,14.703703703703695
2021-10,hacky sack,-1.2962962962963047
2020-03,handball,0.4222222222222225
2020-04,handball,1.4222222222222207
2020-05,handball,1.4222222222222234
2020-06,handball,-1.7777777777777821
2020-07,handball,1.4222222222222198
2020-08,handball,-13.777777777777771
2020-09,handball,4.62222222222222
2020-10,handball,1.6222222222222218
2020-11,handball,1.6222222222222324
2020-12,handball,1.4222222222222278
2021-01,handball,6.6592592592592545
2021-02,handball,2.9925925925925974
2021-03,handball,3.2296296296296303
2021-04,handball,4.2296296296296285
2021-05,handball,6.22962962962963
2021-06,handball,3.029629629629625
2021-07,handball,85.22962962962963
2021-08,handball,24.029629629629632
2021-09,handball,8.429629629629627
2021-10,handball,8.429629629629629
2020-03,herbalism,17.988888888888894
2020-04,herbalism,30.98888888888888
2020-05,herbalism,24.788888888888877
2020-06,herbalism,10.588888888888874
2020-07,herbalism,6.788888888888884
2020-08,herbalism,4.388888888888886
2020-09,herbalism,-28.01111111111112
2020-10,herbalism,-10.611111111111114
2020-11,herbalism,-22.21111111111111
2020-12,herbalism,-2.0111111111111057
2021-01,herbalism,1.1870370370370296
2021-02,herbalism,-6.646296296296299
2021-03,herbalism,-2.8148148148148167
2021-04,herbalism,-6.814814814814824
2021-05,herbalism,11.985185185185173
2021-06,herbalism,13.78518518518517
2021-07,herbalism,-4.014814814814827
2021-08,herbalism,-24.414814814814818
2021-09,herbalism,-44.81481481481484
2021-10,herbalism,-25.414814814814818
2020-03,herping,24.500000000000014
2020-04,herping,44.50000000000003
2020-05,herping,31.50000000000003
2020-06,herping,-0.29999999999998295
2020-07,herping,28.900000000000013
2020-08,herping,10.700000000000003
2020-09,herping,38.50000000000002
2020-10,herping,37.49999999999999
2020-11,herping,4.3000000000000185
2020-12,herping,3.5
2021-01,herping,40.116666666666674
2021-02,herping,-24.049999999999983
2021-03,herping,-18.13333333333331
2021-04,herping,-8.133333333333312
2021-05,herping,-8.133333333333297
2021-06,herping,-6.9333333333332945
2021-07,herping,-26.73333333333332
2021-08,herping,-2.933333333333323
2021-09,herping,15.866666666666688
2021-10,herping,3.866666666666667
2020-03,hiking,-7.077777777777769
2020-04,hiking,-10.277777777777771
2020-05,hiking,23.72222222222223
2020-06,hiking,16.522222222222226
2020-07,hiking,13.922222222222217
2020-08,hiking,16.322222222222223
2020-09,hiking,16.922222222222217
2020-10,hiking,18.52222222222221
2020-11,hiking,9.322222222222223
2020-12,hiking,11.12222222222222
2021-01,hiking,8.342592592592588
2021-02,hiking,-1.4907407407407547
2021-03,hiking,8.162962962962979
2021-04,hiking,2.962962962962962
2021-05,hiking,0.9629629629629619
2021-06,hiking,-2.2370370370370267
2021-07,hiking,-7.837037037037035
2021-08,hiking,-7.43703703703703
2021-09,hiking,-0.8370370370370352
2021-10,hiking,3.762962962962952
2020-03,hobby horse,-11.04444444444444
2020-04,hobby horse,-20.84444444444444
2020-05,hobby horse,-21.044444444444437
2020-06,hobby horse,-7.8444444444444414
2020-07,hobby horse,-9.644444444444439
2020-08,hobby horse,-6.044444444444441
2020-09,hobby horse,1.5555555555555607
2020-10,hobby horse,0.15555555555555856
2020-11,hobby horse,-7.8444444444444414
2020-12,hobby horse,-3.8444444444444485
2021-01,hobby horse,-4.685185185185187
2021-02,hobby horse,-11.018518518518519
2021-03,hobby horse,-3.5259259259259217
2021-04,hobby horse,-9.325925925925915
2021-05,hobby horse,-21.525925925925925
2021-06,hobby horse,-8.325925925925922
2021-07,hobby horse,-9.125925925925927
2021-08,hobby horse,-0.5259259259259217
2021-09,hobby horse,-10.92592592592592
2021-10,hobby horse,-9.325925925925922
2020-03,hooping,8.922222222222224
2020-04,hooping,20.32222222222223
2020-05,hooping,14.722222222222221
2020-06,hooping,11.92222222222222
2020-07,hooping,29.12222222222222
2020-08,hooping,12.522222222222222
2020-09,hooping,28.722222222222214
2020-10,hooping,24.92222222222221
2020-11,hooping,18.122222222222213
2020-12,hooping,18.92222222222221
2021-01,hooping,25.642592592592596
2021-02,hooping,43.142592592592585
2021-03,hooping,51.96296296296296
2021-04,hooping,74.36296296296297
2021-05,hooping,30.76296296296296
2021-06,hooping,35.96296296296296
2021-07,hooping,17.16296296296296
2021-08,hooping,33.562962962962956
2021-09,hooping,29.762962962962945
2021-10,hooping,36.96296296296295
2020-03,horseback riding,-26.52222222222219
2020-04,horseback riding,-42.122222222222206
2020-05,horseback riding,-22.122222222222213
2020-06,horseback riding,1.4777777777777885
2020-07,horseback riding,-6.7222222222222
2020-08,horseback riding,11.077777777777769
2020-09,horseback riding,23.077777777777776
2020-10,horseback riding,20.477777777777767
2020-11,horseback riding,10.677777777777777
2020-12,horseback riding,5.87777777777778
2021-01,horseback riding,9.157407407407405
2021-02,horseback riding,6.990740740740719
2021-03,horseback riding,23.570370370370405
2021-04,horseback riding,18.97037037037039
2021-05,horseback riding,23.970370370370382
2021-06,horseback riding,12.570370370370384
2021-07,horseback riding,5.370370370370381
2021-08,horseback riding,4.170370370370364
2021-09,horseback riding,11.170370370370364
2021-10,horseback riding,12.570370370370362
2020-03,horsemanship,-5.0222222222222115
2020-04,horsemanship,-14.222222222222214
2020-05,horsemanship,-8.222222222222214
2020-06,horsemanship,6.37777777777778
2020-07,horsemanship,-12.422222222222203
2020-08,horsemanship,-13.822222222222216
2020-09,horsemanship,1.1777777777777771
2020-10,horsemanship,-10.022222222222211
2020-11,horsemanship,-5.822222222222216
2020-12,horsemanship,2.1777777777777914
2021-01,horsemanship,-0.09259259259258101
2021-02,horsemanship,-7.759259259259252
2021-03,horsemanship,10.237037037037048
2021-04,horsemanship,2.037037037037045
2021-05,horsemanship,8.037037037037038
2021-06,horsemanship,19.63703703703704
2021-07,horsemanship,-3.1629629629629434
2021-08,horsemanship,-3.5629629629629562
2021-09,horsemanship,-6.562962962962963
2021-10,horsemanship,1.237037037037048
2020-03,horseshoes,5.077777777777783
2020-04,horseshoes,9.67777777777777
2020-05,horseshoes,1.87777777777778
2020-06,horseshoes,-14.522222222222254
2020-07,horseshoes,5.47777777777776
2020-08,horseshoes,-1.3222222222222229
2020-09,horseshoes,2.4777777777777743
2020-10,horseshoes,5.077777777777769
2020-11,horseshoes,-1.12222222222222
2020-12,horseshoes,5.077777777777769
2021-01,horseshoes,2.690740740740722
2021-02,horseshoes,18.190740740740722
2021-03,horseshoes,17.370370370370374
2021-04,horseshoes,3.970370370370361
2021-05,horseshoes,-2.829629629629636
2021-06,horseshoes,-9.229629629629656
2021-07,horseshoes,-1.229629629629656
2021-08,horseshoes,14.970370370370368
2021-09,horseshoes,-6.229629629629635
2021-10,horseshoes,14.37037037037036
2020-03,hunting,-4.355555555555556
2020-04,hunting,-2.1555555555555586
2020-05,hunting,-1.7555555555555635
2020-06,hunting,-3.75555555555556
2020-07,hunting,-2.755555555555558
2020-08,hunting,-6.355555555555554
2020-09,hunting,-18.555555555555557
2020-10,hunting,-2.355555555555558
2020-11,hunting,-3.75555555555556
2020-12,hunting,-2.755555555555553
2021-01,hunting,-4.548148148148151
2021-02,hunting,-4.8814814814814795
2021-03,hunting,-5.607407407407409
2021-04,hunting,-5.407407407407412
2021-05,hunting,-5.007407407407415
2021-06,hunting,-5.007407407407413
2021-07,hunting,-5.0074074074074115
2021-08,hunting,-7.607407407407408
2021-09,hunting,-22.807407407407403
2021-10,hunting,-5.607407407407411
2020-03,hydroponics,14.144444444444453
2020-04,hydroponics,42.94444444444446
2020-05,hydroponics,42.744444444444454
2020-06,hydroponics,27.144444444444453
2020-07,hydroponics,17.944444444444457
2020-08,hydroponics,13.544444444444451
2020-09,hydroponics,11.944444444444457
2020-10,hydroponics,7.944444444444457
2020-11,hydroponics,2.144444444444453
2020-12,hydroponics,6.544444444444451
2021-01,hydroponics,12.868518518518528
2021-02,hydroponics,14.70185185185187
2021-03,hydroponics,6.3925925925925995
2021-04,hydroponics,7.192592592592604
2021-05,hydroponics,6.992592592592608
2021-06,hydroponics,11.392592592592607
2021-07,hydroponics,7.192592592592604
2021-08,hydroponics,9.792592592592605
2021-09,hydroponics,3.1925925925926038
2021-10,hydroponics,6.192592592592604
2020-03,ice hockey,-13.64444444444446
2020-04,ice hockey,-15.244444444444444
2020-05,ice hockey,-11.444444444444443
2020-06,ice hockey,-4.8444444444444414
2020-07,ice hockey,25.75555555555555
2020-08,ice hockey,-0.44444444444444287
2020-09,ice hockey,-5.8444444444444414
2020-10,ice hockey,-14.644444444444439
2020-11,ice hockey,-20.644444444444446
2020-12,ice hockey,-18.244444444444447
2021-01,ice hockey,-20.285185185185192
2021-02,ice hockey,-24.6185185185185
2021-03,ice hockey,-7.725925925925942
2021-04,ice hockey,-8.325925925925922
2021-05,ice hockey,-4.525925925925925
2021-06,ice hockey,-0.9259259259259309
2021-07,ice hockey,1.6740740740740705
2021-08,ice hockey,-0.5259259259259252
2021-09,ice hockey,-1.9259259259259203
2021-10,ice hockey,-0.7259259259259174
2020-03,ice skating,-8.811111111111153
2020-04,ice skating,-8.211111111111116
2020-05,ice skating,-4.811111111111128
2020-06,ice skating,-4.811111111111099
2020-07,ice skating,-4.811111111111131
2020-08,ice skating,-4.011111111111113
2020-09,ice skating,-3.21111111111108
2020-10,ice skating,-3.411111111111076
2020-11,ice skating,-18.211111111111094
2020-12,ice skating,-29.81111111111109
2021-01,ice skating,-12.246296296296293
2021-02,ice skating,-9.74629629629628
2021-03,ice skating,-6.214814814814858
2021-04,ice skating,-3.6148148148148174
2021-05,ice skating,-2.214814814814826
2021-06,ice skating,-2.2148148148147957
2021-07,ice skating,-2.214814814814833
2021-08,ice skating,-3.414814814814809
2021-09,ice skating,-2.614814814814782
2021-10,ice skating,-2.8148148148147794
2020-03,jewelry making,-15.433333333333323
2020-04,jewelry making,-7.633333333333326
2020-05,jewelry making,13.76666666666668
2020-06,jewelry making,14.366666666666674
2020-07,jewelry making,0.5666666666666771
2020-08,jewelry making,17.366666666666674
2020-09,jewelry making,12.166666666666671
2020-10,jewelry making,-7.033333333333317
2020-11,jewelry making,13.966666666666683
2020-12,jewelry making,2.76666666666668
2021-01,jewelry making,15.461111111111123
2021-02,jewelry making,-1.3722222222222058
2021-03,jewelry making,6.2222222222222285
2021-04,jewelry making,5.02222222222224
2021-05,jewelry making,8.422222222222231
2021-06,jewelry making,9.02222222222224
2021-07,jewelry making,11.222222222222229
2021-08,jewelry making,16.02222222222224
2021-09,jewelry making,4.822222222222237
2021-10,jewelry making,0.6222222222222342
2020-03,jigsaw puzzles,41.311111111111096
2020-04,jigsaw puzzles,77.71111111111111
2020-05,jigsaw puzzles,41.1111111111111
2020-06,jigsaw puzzles,28.1111111111111
2020-07,jigsaw puzzles,20.7111111111111
2020-08,jigsaw puzzles,18.1111111111111
2020-09,jigsaw puzzles,20.1111111111111
2020-10,jigsaw puzzles,21.511111111111106
2020-11,jigsaw puzzles,22.911111111111104
2020-12,jigsaw puzzles,18.7111111111111
2021-01,jigsaw puzzles,16.596296296296288
2021-02,jigsaw puzzles,17.262962962962966
2021-03,jigsaw puzzles,18.14814814814813
2021-04,jigsaw puzzles,16.548148148148137
2021-05,jigsaw puzzles,17.948148148148135
2021-06,jigsaw puzzles,17.94814814814814
2021-07,jigsaw puzzles,12.548148148148137
2021-08,jigsaw puzzles,11.948148148148135
2021-09,jigsaw puzzles,17.948148148148135
2021-10,jigsaw puzzles,18.34814814814814
2020-03,jogging,-0.6666666666666643
2020-04,jogging,7.333333333333336
2020-05,jogging,58.13333333333334
2020-06,jogging,9.333333333333336
2020-07,jogging,4.333333333333336
2020-08,jogging,2.3333333333333357
2020-09,jogging,12.533333333333339
2020-10,jogging,15.93333333333333
2020-11,jogging,6.133333333333333
2020-12,jogging,11.93333333333333
2021-01,jogging,10.788888888888891
2021-02,jogging,5.122222222222227
2021-03,jogging,7.8444444444444485
2021-04,jogging,0.8444444444444414
2021-05,jogging,0.6444444444444457
2021-06,jogging,0.8444444444444485
2021-07,jogging,0.8444444444444485
2021-08,jogging,-1.1555555555555515
2021-09,jogging,2.0444444444444514
2021-10,jogging,7.444444444444443
2020-03,jokes,9.111111111111114
2020-04,jokes,16.111111111111114
2020-05,jokes,5.1111111111111
2020-06,jokes,5.1111111111111
2020-07,jokes,5.911111111111104
2020-08,jokes,6.511111111111106
2020-09,jokes,6.911111111111111
2020-10,jokes,1.7111111111111015
2020-11,jokes,-2.2888888888889056
2020-12,jokes,1.7111111111110944
2021-01,jokes,7.029629629629625
2021-02,jokes,10.029629629629639
2021-03,jokes,6.214814814814815
2021-04,jokes,5.214814814814815
2021-05,jokes,14.214814814814801
2021-06,jokes,18.214814814814808
2021-07,jokes,15.014814814814812
2021-08,jokes,13.614814814814814
2021-09,jokes,14.014814814814812
2021-10,jokes,10.81481481481481
2020-03,journaling,4.711111111111094
2020-04,journaling,31.511111111111106
2020-05,journaling,19.511111111111113
2020-06,journaling,4.911111111111111
2020-07,journaling,5.711111111111109
2020-08,journaling,4.911111111111111
2020-09,journaling,4.711111111111123
2020-10,journaling,-7.088888888888874
2020-11,journaling,-5.688888888888897
2020-12,journaling,-9.688888888888883
2021-01,journaling,0.12962962962964752
2021-02,journaling,-1.2037037037037237
2021-03,journaling,-12.918518518518539
2021-04,journaling,-11.118518518518528
2021-05,journaling,-6.1185185185185205
2021-06,journaling,-9.718518518518515
2021-07,journaling,-14.918518518518525
2021-08,journaling,-3.718518518518522
2021-09,journaling,-8.91851851851851
2021-10,journaling,-8.718518518518508
2020-03,judo,-1.2111111111111121
2020-04,judo,-1.8111111111111136
2020-05,judo,-0.8111111111111136
2020-06,judo,-2.011111111111118
2020-07,judo,0.5888888888888797
2020-08,judo,-17.011111111111106
2020-09,judo,-1.4111111111111185
2020-10,judo,2.7888888888888843
2020-11,judo,-0.21111111111111036
2020-12,judo,1.988888888888889
2021-01,judo,1.0203703703703582
2021-02,judo,0.5203703703703759
2021-03,judo,1.6518518518518484
2021-04,judo,5.051851851851847
2021-05,judo,4.0518518518518505
2021-06,judo,7.851851851851844
2021-07,judo,37.45185185185184
2021-08,judo,-7.148148148148142
2021-09,judo,3.4518518518518455
2021-10,judo,3.6518518518518466
2020-03,juggling,3.7666666666666657
2020-04,juggling,27.76666666666665
2020-05,juggling,1.1666666666666572
2020-06,juggling,-2.433333333333337
2020-07,juggling,-6.433333333333337
2020-08,juggling,-25.63333333333334
2020-09,juggling,-9.433333333333351
2020-10,juggling,3.7666666666666515
2020-11,juggling,-5.0333333333333385
2020-12,juggling,-5.433333333333344
2021-01,juggling,-9.572222222222223
2021-02,juggling,-2.07222222222223
2021-03,juggling,-1.7777777777777786
2021-04,juggling,-13.777777777777786
2021-05,juggling,-28.377777777777794
2021-06,juggling,-22.97777777777779
2021-07,juggling,-12.977777777777789
2021-08,juggling,-25.17777777777779
2021-09,juggling,-19.977777777777803
2021-10,juggling,-8.777777777777786
2020-03,jujitsu,-18.588888888888896
2020-04,jujitsu,-25.58888888888889
2020-05,jujitsu,-24.388888888888886
2020-06,jujitsu,-6.988888888888887
2020-07,jujitsu,-8.788888888888891
2020-08,jujitsu,-17.388888888888886
2020-09,jujitsu,-1.1888888888888829
2020-10,jujitsu,17.211111111111116
2020-11,jujitsu,6.611111111111114
2020-12,jujitsu,10.611111111111114
2021-01,jujitsu,5.879629629629626
2021-02,jujitsu,31.046296296296305
2021-03,jujitsu,41.94814814814814
2021-04,jujitsu,50.94814814814815
2021-05,jujitsu,18.148148148148152
2021-06,jujitsu,39.54814814814815
2021-07,jujitsu,28.748148148148147
2021-08,jujitsu,23.148148148148152
2021-09,jujitsu,35.348148148148155
2021-10,jujitsu,35.748148148148154
2020-03,jumping rope,15.588888888888889
2020-04,jumping rope,56.788888888888884
2020-05,jumping rope,56.98888888888889
2020-06,jumping rope,36.388888888888886
2020-07,jumping rope,43.98888888888888
2020-08,jumping rope,35.78888888888889
2020-09,jumping rope,41.788888888888884
2020-10,jumping rope,40.388888888888886
2020-11,jumping rope,18.788888888888884
2020-12,jumping rope,16.588888888888885
2021-01,jumping rope,34.85370370370371
2021-02,jumping rope,23.020370370370365
2021-03,jumping rope,34.11851851851852
2021-04,jumping rope,46.318518518518516
2021-05,jumping rope,27.51851851851852
2021-06,jumping rope,27.91851851851851
2021-07,jumping rope,34.51851851851851
2021-08,jumping rope,13.318518518518516
2021-09,jumping rope,24.318518518518513
2021-10,jumping rope,9.918518518518514
2020-03,karaoke,-13.000000000000014
2020-04,karaoke,-16.000000000000007
2020-05,karaoke,-21.4
2020-06,karaoke,-26.39999999999999
2020-07,karaoke,-24.400000000000006
2020-08,karaoke,-24.4
2020-09,karaoke,-16.999999999999993
2020-10,karaoke,-14.199999999999996
2020-11,karaoke,-23.599999999999994
2020-12,karaoke,-33.0
2021-01,karaoke,-22.833333333333336
2021-02,karaoke,-21.5
2021-03,karaoke,-19.000000000000014
2021-04,karaoke,-18.000000000000007
2021-05,karaoke,-17.4
2021-06,karaoke,-17.39999999999999
2021-07,karaoke,-14.400000000000006
2021-08,karaoke,-17.4
2021-09,karaoke,-9.999999999999993
2021-10,karaoke,-9.199999999999996
2020-03,karate,-3.06666666666667
2020-04,karate,-9.266666666666666
2020-05,karate,-14.666666666666671
2020-06,karate,-8.866666666666674
2020-07,karate,6.533333333333331
2020-08,karate,12.333333333333336
2020-09,karate,63.93333333333333
2020-10,karate,13.333333333333329
2020-11,karate,3.93333333333333
2020-12,karate,3.7333333333333307
2021-01,karate,67.55555555555554
2021-02,karate,12.888888888888886
2021-03,karate,1.0444444444444443
2021-04,karate,-2.1555555555555586
2021-05,karate,-2.555555555555557
2021-06,karate,-0.75555555555556
2021-07,karate,5.644444444444442
2021-08,karate,2.444444444444443
2021-09,karate,-0.9555555555555593
2021-10,karate,1.4444444444444429
2020-03,karting,-22.98888888888888
2020-04,karting,-46.588888888888874
2020-05,karting,-32.388888888888886
2020-06,karting,-22.988888888888894
2020-07,karting,-17.788888888888906
2020-08,karting,-5.388888888888886
2020-09,karting,0.81111111111111
2020-10,karting,13.81111111111111
2020-11,karting,4.411111111111111
2020-12,karting,-7.988888888888894
2021-01,karting,-0.787037037037031
2021-02,karting,-6.620370370370381
2021-03,karting,15.21481481481483
2021-04,karting,18.614814814814828
2021-05,karting,15.814814814814817
2021-06,karting,13.214814814814815
2021-07,karting,21.414814814814804
2021-08,karting,7.8148148148148096
2021-09,karting,4.014814814814812
2021-10,karting,8.014814814814812
2020-03,kayaking,-12.66666666666665
2020-04,kayaking,-15.266666666666659
2020-05,kayaking,3.933333333333337
2020-06,kayaking,21.933333333333323
2020-07,kayaking,10.333333333333343
2020-08,kayaking,19.333333333333343
2020-09,kayaking,13.733333333333313
2020-10,kayaking,5.933333333333319
2020-11,kayaking,1.9333333333333158
2020-12,kayaking,-1.4666666666666863
2021-01,kayaking,-1.411111111111115
2021-02,kayaking,-0.41111111111112564
2021-03,kayaking,5.6444444444444635
2021-04,kayaking,6.044444444444451
2021-05,kayaking,8.24444444444444
2021-06,kayaking,12.24444444444444
2021-07,kayaking,-4.355555555555554
2021-08,kayaking,-0.3555555555555543
2021-09,kayaking,3.044444444444423
2021-10,kayaking,2.244444444444426
2020-03,kendama,19.82222222222224
2020-04,kendama,24.822222222222234
2020-05,kendama,20.222222222222218
2020-06,kendama,26.822222222222226
2020-07,kendama,30.022222222222243
2020-08,kendama,36.022222222222226
2020-09,kendama,33.42222222222223
2020-10,kendama,29.022222222222222
2020-11,kendama,25.22222222222224
2020-12,kendama,24.422222222222235
2021-01,kendama,27.62592592592596
2021-02,kendama,26.292592592592616
2021-03,kendama,27.429629629629655
2021-04,kendama,30.42962962962965
2021-05,kendama,29.829629629629633
2021-06,kendama,34.429629629629645
2021-07,kendama,41.62962962962966
2021-08,kendama,45.62962962962966
2021-09,kendama,43.02962962962965
2021-10,kendama,38.62962962962965
2020-03,kettlebell,35.355555555555554
2020-04,kettlebell,59.35555555555556
2020-05,kettlebell,41.55555555555556
2020-06,kettlebell,13.955555555555549
2020-07,kettlebell,25.755555555555553
2020-08,kettlebell,20.555555555555557
2020-09,kettlebell,13.75555555555556
2020-10,kettlebell,15.155555555555559
2020-11,kettlebell,13.355555555555561
2020-12,kettlebell,19.955555555555556
2021-01,kettlebell,9.881481481481487
2021-02,kettlebell,7.548148148148144
2021-03,kettlebell,10.274074074074072
2021-04,kettlebell,4.274074074074079
2021-05,kettlebell,4.474074074074075
2021-06,kettlebell,-4.125925925925927
2021-07,kettlebell,-3.3259259259259224
2021-08,kettlebell,1.4740740740740748
2021-09,kettlebell,-1.3259259259259224
2021-10,kettlebell,-0.9259259259259238
2020-03,kite flying,-35.70000000000002
2020-04,kite flying,7.700000000000003
2020-05,kite flying,19.69999999999999
2020-06,kite flying,21.10000000000001
2020-07,kite flying,-1.8999999999999915
2020-08,kite flying,22.499999999999993
2020-09,kite flying,13.299999999999997
2020-10,kite flying,11.099999999999994
2020-11,kite flying,-7.3000000000000185
2020-12,kite flying,-3.700000000000017
2021-01,kite flying,-25.049999999999997
